Ensembl ID	Uniprot IDs	Length	Symbol	Degree	mitochondrion organization	cell adhesion	signal transduction	B cell FPKM	Neuron FPKM
ENSG00000007372	A0A1W2PNS7_HUMAN A0A1W2PP27_HUMAN A0A1W2PP89_HUMAN A0A1W2PPG3_HUMAN A0A1W2PPH0_HUMAN A0A1W2PPJ2_HUMAN A0A1W2PPM5_HUMAN A0A1W2PPN2_HUMAN A0A1W2PQ31_HUMAN A0A1W2PQA8_HUMAN A0A1W2PQG3_HUMAN A0A1W2PQG7_HUMAN A0A1W2PQJ8_HUMAN A0A1W2PQL7_HUMAN A0A1W2PQM7_HUMAN A0A1W2PQW3_HUMAN A0A1W2PR58_HUMAN A0A1W2PRA4_HUMAN A0A1W2PRA8_HUMAN A0A1W2PRG3_HUMAN A0A1W2PRH6_HUMAN A0A1W2PRS6_HUMAN A0A1W2PRU4_HUMAN A0A1W2PRW7_HUMAN A0A1W2PS91_HUMAN A0A1W2PSA8_HUMAN A0A1W2PSB5_HUMAN A0A1X7SBT0_HUMAN B1B1I8_HUMAN B1B1I9_HUMAN B1B1J0_HUMAN D1KF47_HUMAN E9PKM0_HUMAN PAX6_HUMAN	3423.999999999996	PAX6	37	0	0	0	0.0	32.22
ENSG00000007384	A0A1B0GXG1_HUMAN B8ZZ07_HUMAN F8WBS4_HUMAN F8WCF7_HUMAN H0Y6L9_HUMAN RHDF1_HUMAN	40494.99999999998	RHBDF1	1	0	0	0	0.3	6.23
ENSG00000007392	A8MYV2_HUMAN B8ZZ08_HUMAN B8ZZ09_HUMAN B8ZZ10_HUMAN B8ZZ12_HUMAN F2Z322_HUMAN F8WBC1_HUMAN H7C2U4_HUMAN LUC7L_HUMAN	18297.00000000001	LUC7L	7	0	0	0	105.83	64.54
ENSG00000007402	C9JE82_HUMAN C9JVC9_HUMAN CA2D2_HUMAN	15840.999999999984	CACNA2D2	1	0	0	0	0.49	0.5
ENSG00000007516	H3BPP9_HUMAN H3BV46_HUMAN BAIP3_HUMAN	141446.0000000001	BAIAP3	1	0	0	0	85.32	14.45
ENSG00000007541	A0A0U1RQX6_HUMAN A0A1B0GUF6_HUMAN A0A1B0GUW1_HUMAN A0A1B0GVF8_HUMAN A0A1B0GVV7_HUMAN A0A1B0GVY0_HUMAN B8ZZ29_HUMAN B8ZZ31_HUMAN E7ERP4_HUMAN H0YFM9_HUMAN H7C336_HUMAN J3QTH6_HUMAN PIGQ_HUMAN	2671.9999999999986	PIGQ	7	0	0	0	38.8	24.58
ENSG00000007545	H7C194_HUMAN CRML_HUMAN		CRAMP1	2	0	0	0	15.03	10.11
ENSG00000007866	A0A1X7SBS4_HUMAN B5MCM0_HUMAN H7C4A7_HUMAN TEAD3_HUMAN		TEAD3	12	0	0	0	0.01	21.96
ENSG00000007908	LYAM2_HUMAN Q5TI72_HUMAN Q5TI73_HUMAN Q5TI74_HUMAN Q5TI75_HUMAN V9GYI4_HUMAN		SELE	16	0	0	0	0.0	0.0
ENSG00000007923	B1AK20_HUMAN Q5TH61_HUMAN DJC11_HUMAN	42064.99999999997	DNAJC11	8	0	0	0	20.87	19.83
ENSG00000007933	FMO3_HUMAN V9GYP3_HUMAN V9GZ60_HUMAN	19124.0	FMO3	1	0	0	0	0.0	0.03
ENSG00000007944	Q5TIA5_HUMAN MYLIP_HUMAN	26942.999999999924	MYLIP	8	0	0	0	74.16	4.3
ENSG00000007952	A6NGA6_HUMAN H0Y581_HUMAN Q5H9D4_HUMAN NOX1_HUMAN	24791.00000000002	NOX1	1	0	0	1	0.09	0.0
ENSG00000007968	E2F2_HUMAN	31021.99999999997	E2F2	15	0	0	0	1.7	3.92
ENSG00000008018	PSB1_HUMAN	48046.0	PSMB1	77	0	0	0	96.12	160.92
ENSG00000008056	A0A1W2PS00_HUMAN A0A1W2PSE9_HUMAN SYN1_HUMAN	18224.999999999964	SYN1	43	0	0	0	0.0	6.06
ENSG00000008083	JARD2_HUMAN	228047.0	JARID2	7	0	0	0	7.85	21.48
ENSG00000008086	A0A096LNR9_HUMAN A0A096LP32_HUMAN A0A096LPG3_HUMAN A0A096LPI4_HUMAN A0A1B0GTX4_HUMAN A0A1B0GUM4_HUMAN CDKL5_HUMAN	275745.0	CDKL5	5	0	0	0	0.49	13.75
ENSG00000008118	C9IYV2_HUMAN KCC1G_HUMAN	21594.999999999975	CAMK1G	4	0	0	0	0.0	1.17
ENSG00000008128	E7ESP2_HUMAN E9PFJ2_HUMAN J3KS35_HUMAN Q5QPQ9_HUMAN Q5QPR3_HUMAN Q5QPR4_HUMAN CD11A_HUMAN	30221.999999999975	CDK11A	9	0	0	0	98.96	6.93
ENSG00000008130	A0A0A0MR98_HUMAN J3KSP9_HUMAN J3KTI3_HUMAN J3QR86_HUMAN J3QRC0_HUMAN NADK_HUMAN	28890.999999999975	NADK	11	0	0	0	106.56	22.26
ENSG00000008196	AP2B_HUMAN X6R4Y8_HUMAN	29226.00000000001	TFAP2B	15	0	0	0	0.0	0.0
ENSG00000008256	CYH3_HUMAN	268747.00000000023	CYTH3	8	0	0	0	3.72	6.06
ENSG00000008277	E7EPF1_HUMAN E9PF78_HUMAN F8WAD8_HUMAN H7C0Q9_HUMAN H7C3I4_HUMAN ADA22_HUMAN	110868.99999999994	ADAM22	10	0	1	0	0.21	28.86
ENSG00000008282	A0A0U1RQT9_HUMAN C9JYN0_HUMAN H7C4J8_HUMAN SYPL1_HUMAN	14074.999999999995	SYPL1	1	0	0	0	41.86	5.4
ENSG00000008283	F5H757_HUMAN J3KSL5_HUMAN J3QKN3_HUMAN J3QLS0_HUMAN J3QR25_HUMAN J3QRF9_HUMAN J3QRH5_HUMAN J3QS09_HUMAN J3QS47_HUMAN CY561_HUMAN	22074.00000000004	CYB561	3	0	0	0	2.49	3.73
ENSG00000008294	A0A087X2D8_HUMAN D6RHI8_HUMAN H0Y981_HUMAN H0YBE9_HUMAN H0YBS5_HUMAN JIP4_HUMAN	26446.99999999997	SPAG9	25	0	0	0	6.13	104.87
ENSG00000008300	CELR3_HUMAN	158691.99999999988	CELSR3	18	0	0	0	1.69	47.07
ENSG00000008311	F8WAH1_HUMAN F8WE53_HUMAN H7C0C6_HUMAN AASS_HUMAN	18071.000000000025	AASS	2	0	0	0	1.51	17.87
ENSG00000008323	F5H731_HUMAN PKHG6_HUMAN	68634.0	PLEKHG6	2	0	0	0	0.0	0.15
ENSG00000008382	M0QXC4_HUMAN M0QXK5_HUMAN M0R044_HUMAN M0R0F2_HUMAN M0R189_HUMAN MPND_HUMAN W4VSR2_HUMAN	13274.999999999995	MPND	2	0	0	0	10.36	5.98
ENSG00000008394	F5GX73_HUMAN F5H613_HUMAN F5H6X2_HUMAN F5H760_HUMAN F5H7F6_HUMAN MGST1_HUMAN	102466.00000000007	MGST1	5	0	0	0	0.18	4.35
ENSG00000008405	H0YHT0_HUMAN CRY1_HUMAN	262118.00000000032	CRY1	17	0	0	0	1.72	4.61
ENSG00000008438	PGRP1_HUMAN		PGLYRP1	1	0	0	0	0.0	0.0
ENSG00000008441	C9JWJ8_HUMAN K7EJB0_HUMAN K7EKH0_HUMAN K7EMQ5_HUMAN K7EN08_HUMAN K7EPU2_HUMAN K7ESG9_HUMAN NFIX_HUMAN	3913.0	NFIX	11	0	0	0	0.49	0.22
ENSG00000008513	E5RG72_HUMAN E5RGI3_HUMAN E5RGL4_HUMAN E5RH34_HUMAN E5RHV6_HUMAN SIA4A_HUMAN	14046.00000000001	ST3GAL1	16	0	0	0	40.47	4.89
ENSG00000008516	O43923_HUMAN MMP25_HUMAN	117093.0	MMP25	2	0	0	0	0.09	0.01
ENSG00000008517	C6GKH1_HUMAN E9PIV2_HUMAN E9PK07_HUMAN F8VSD2_HUMAN F8VVN4_HUMAN F8W1V1_HUMAN IL32_HUMAN	47188.99999999996	IL32	1	0	1	0	1.44	0.2
ENSG00000008710	H3BQF4_HUMAN H3BSE8_HUMAN H3BSE9_HUMAN H3BTE0_HUMAN H3BTG3_HUMAN H3BV77_HUMAN I3L4N0_HUMAN PKD1_HUMAN	16896.000000000004	PKD1	30	0	0	0	71.85	185.43
ENSG00000008735	JIP2_HUMAN	42118.99999999996	MAPK8IP2	51	0	0	0	0.14	45.35
ENSG00000008838	A0A0B4J1W0_HUMAN B4DDR8_HUMAN B9TX62_HUMAN B9TX75_HUMAN E9PFL1_HUMAN F5GY88_HUMAN F5H0M2_HUMAN F5H2D6_HUMAN F5H3E6_HUMAN F5H5K2_HUMAN H0YEG1_HUMAN J3KSL1_HUMAN J3KSU0_HUMAN J3KTL3_HUMAN J3QLC0_HUMAN J3QLC2_HUMAN J3QLF8_HUMAN J3QLV7_HUMAN J3QRH9_HUMAN MED24_HUMAN	13297.00000000001	MED24	55	0	0	0	91.91	43.11
ENSG00000008853	E5RI44_HUMAN RHBT2_HUMAN	115959.99999999984	RHOBTB2	1	0	0	0	29.62	3.19
ENSG00000008952	F8WCJ7_HUMAN F8WDG8_HUMAN F8WF48_HUMAN SEC62_HUMAN	7287.000000000003	SEC62	4	0	0	0	29.1	16.04
ENSG00000008988	E5RIP1_HUMAN E5RJX2_HUMAN G3XAN0_HUMAN RS20_HUMAN	31739.00000000001	RPS20	186	0	0	0	2330.73	609.6
ENSG00000009307	A0A1Y8EMC9_HUMAN E9PJK7_HUMAN E9PKN4_HUMAN E9PLD4_HUMAN E9PLT0_HUMAN E9PNG3_HUMAN CSDE1_HUMAN	130459.99999999994	CSDE1	20	0	0	0	80.62	519.35
ENSG00000009335	H7C0Y1_HUMAN UBE3C_HUMAN	41763.99999999998	UBE3C	8	0	0	0	12.7	27.39
ENSG00000009413	A0A087WZU4_HUMAN F2Z3A1_HUMAN H0Y5T4_HUMAN REV3L_HUMAN	587914.9999999999	REV3L	5	0	0	0	3.35	4.31
ENSG00000009694	TEN1_HUMAN	184688.0	TENM1	2	0	0	0	0.01	0.92
ENSG00000009709	PAX7_HUMAN	20710.999999999996	PAX7	7	0	0	0	0.0	0.07
ENSG00000009724	MASP2_HUMAN	117860.99999999988	MASP2	7	0	0	0	0.04	0.02
ENSG00000009765	C9JXJ9_HUMAN F5H543_HUMAN F6VN83_HUMAN H7C0X6_HUMAN IYD1_HUMAN	37143.99999999988	IYD	1	0	0	0	0.0	0.0
ENSG00000009780	B1AJQ5_HUMAN E9PQL1_HUMAN FA76A_HUMAN	37078.000000000015	FAM76A	1	0	0	0	8.37	3.64
ENSG00000009790	B1AJU2_HUMAN C9J0C0_HUMAN C9JBA0_HUMAN C9JXB3_HUMAN E2QRE5_HUMAN H0YF09_HUMAN T3JAM_HUMAN	45928.99999999996	TRAF3IP3	30	0	0	0	245.89	0.0
ENSG00000009830	A0A0J9YVW4_HUMAN G3V4X9_HUMAN H0YJA9_HUMAN H0YJJ4_HUMAN H0YJK9_HUMAN H0YJQ7_HUMAN POMT2_HUMAN	26289.0	POMT2	1	0	0	0	10.25	6.97
ENSG00000009844	A0A087WY55_HUMAN Q5TGM0_HUMAN VTA1_HUMAN	31350.000000000025	VTA1	19	0	0	0	14.18	30.54
ENSG00000009950	A0A0C4DG26_HUMAN C9JDF5_HUMAN H7C1V3_HUMAN MLXPL_HUMAN	77527.99999999997	MLXIPL	3	0	0	0	0.0	0.16
ENSG00000009954	BAZ1B_HUMAN	90067.00000000007	BAZ1B	33	0	0	0	12.3	42.89
ENSG00000010017	RANB9_HUMAN	81880.99999999993	RANBP9	62	0	0	0	14.33	14.93
ENSG00000010030	ETV7_HUMAN	17919.99999999998	ETV7	4	0	0	0	1.46	0.0
ENSG00000010072	B1AKT1_HUMAN SPRTN_HUMAN	33710.00000000001	SPRTN	2	0	0	0	2.52	10.34
ENSG00000010165	MET13_HUMAN	53099.00000000003	METTL13	4	0	0	0	12.03	8.09
ENSG00000010219	A0A0A0MTH5_HUMAN F5GWS4_HUMAN F5H3D3_HUMAN F5H4X6_HUMAN H0YFI4_HUMAN DYRK4_HUMAN	32359.99999999997	DYRK4	1	0	0	0	45.39	2.77
ENSG00000010244	H0Y3M2_HUMAN J3KRB6_HUMAN J3KRW6_HUMAN J3KS31_HUMAN J3KTL1_HUMAN J3QRS9_HUMAN J3QS27_HUMAN ZN207_HUMAN X6R4W8_HUMAN	11974.999999999984	ZNF207	132	0	0	0	96.8	114.48
ENSG00000010256	F8WEF1_HUMAN F8WER5_HUMAN QCR1_HUMAN	31770.00000000001	UQCRC1	80	0	0	0	93.75	258.38
ENSG00000010278	A0A087WU13_HUMAN A6NNI4_HUMAN F5GXT1_HUMAN G8JLH6_HUMAN CD9_HUMAN	52449.99999999991	CD9	33	0	1	0	6.0	9.25
ENSG00000010292	E7EN77_HUMAN F5GZK7_HUMAN F5H431_HUMAN CND1_HUMAN	10164.999999999998	NCAPD2	8	0	0	0	14.22	16.4
ENSG00000010295	A0A087WZ16_HUMAN E9PPX7_HUMAN F8W8H2_HUMAN IFFO1_HUMAN	15481.000000000005	IFFO1	5	0	0	0	56.49	21.36
ENSG00000010310	K7EJZ3_HUMAN K7EPD9_HUMAN GIPR_HUMAN	17709.000000000007	GIPR	2	0	0	0	0.31	2.13
ENSG00000010318	A0A087X0X8_HUMAN H7C4N0_HUMAN H7C5Q8_HUMAN PHF7_HUMAN	12033.000000000002	PHF7	2	0	0	0	9.8	4.01
ENSG00000010322	C9J715_HUMAN NISCH_HUMAN	29157.99999999997	NISCH	6	0	0	0	93.05	73.61
ENSG00000010327	H7C4W7_HUMAN STAB1_HUMAN	37953.99999999999	STAB1	2	0	1	0	2.73	2.24
ENSG00000010361	E9PK12_HUMAN E9PKJ4_HUMAN E9PLA3_HUMAN E9PS25_HUMAN G5E9A4_HUMAN M0QYI7_HUMAN M0QYX9_HUMAN M0QZY8_HUMAN M0R0M0_HUMAN M0R1D4_HUMAN FUZZY_HUMAN		FUZ	3	0	0	0	21.58	11.24
ENSG00000010404	E5RHJ1_HUMAN H0YB91_HUMAN O60597_HUMAN IDS_HUMAN	48765.99999999998	IDS	5	0	0	0	61.31	20.87
ENSG00000010404	E5RHJ1_HUMAN H0YB91_HUMAN O60597_HUMAN IDS_HUMAN	48765.99999999998	IDS	5	0	0	0	61.31	20.87
ENSG00000010438	B1AN99_HUMAN TRY3_HUMAN	44107.00000000003	PRSS3	5	0	0	0	0.0	0.0
ENSG00000010539	I3L1E4_HUMAN ZN200_HUMAN	33951.00000000003	ZNF200	1	0	0	0	1.93	6.18
ENSG00000010610	F5GYA9_HUMAN F5H480_HUMAN CD4_HUMAN	13897.0	CD4	110	0	1	1	1.55	0.02
ENSG00000010626	C9JEW3_HUMAN C9JKE8_HUMAN C9JQN5_HUMAN E9PDZ4_HUMAN F2Z299_HUMAN LRC23_HUMAN	41349.99999999995	LRRC23	1	0	0	0	3.78	0.75
ENSG00000010671	BTK_HUMAN Q5JY90_HUMAN U3NG26_HUMAN	40675.00000000003	BTK	89	0	0	0	118.9	0.06
ENSG00000010704	F8W7W8_HUMAN H7C4K4_HUMAN HFE_HUMAN Q6B0J5_HUMAN	214954.99999999985	HFE	7	0	0	0	4.2	0.0
ENSG00000010803	A0A087WW29_HUMAN SCMH1_HUMAN	11063.00000000001	SCMH1	28	0	0	0	23.82	5.98
ENSG00000010810	E5RFM0_HUMAN E5RFM4_HUMAN E5RFM6_HUMAN E5RFS5_HUMAN E5RGM6_HUMAN E5RGT0_HUMAN E5RH71_HUMAN E5RHF7_HUMAN E5RHX7_HUMAN E5RI25_HUMAN E5RIX5_HUMAN E5RJX7_HUMAN E5RK23_HUMAN FYN_HUMAN	205232.0000000001	FYN	340	0	0	0	38.81	204.27
ENSG00000010818	ZEP2_HUMAN	213121.0000000001	HIVEP2	9	0	0	1	4.2	0.46
ENSG00000010932	A0A1W2PNR8_HUMAN FMO1_HUMAN	18904.99999999994	FMO1	6	0	0	0	0.35	0.0
ENSG00000011007	A0A024RAC6_HUMAN ELOA1_HUMAN	37507.99999999997	ELOA	30	0	0	0	9.23	17.95
ENSG00000011009	LYPA2_HUMAN Q5QPN5_HUMAN Q5QPN9_HUMAN Q5QPQ0_HUMAN Q5QPQ1_HUMAN Q5QPQ2_HUMAN Q5QPQ3_HUMAN	37048.99999999997	LYPLA2	3	0	0	0	43.22	98.12
ENSG00000011028	E7EME3_HUMAN J3KRF1_HUMAN J3QQZ6_HUMAN MRC2_HUMAN	18155.00000000001	MRC2	1	0	0	1	0.07	15.82
ENSG00000011132	APBA3_HUMAN	95542.9999999999	APBA3	4	0	0	0	65.2	14.24
ENSG00000011143	H0Y2S2_HUMAN J3KRR3_HUMAN J3KRV5_HUMAN J3KSB7_HUMAN J3KSC6_HUMAN J3KSF4_HUMAN J3QQP4_HUMAN J9PBQ5_HUMAN MKS1_HUMAN	44259.00000000012	MKS1	3	0	0	0	5.94	12.0
ENSG00000011198	C9J1D1_HUMAN C9JBM3_HUMAN F8W7B5_HUMAN H7BZY9_HUMAN ABHD5_HUMAN	14169.000000000013	ABHD5	2	0	0	0	3.06	3.34
ENSG00000011201	KALM_HUMAN	39094.00000000008	ANOS1	1	0	1	0	0.0	0.22
ENSG00000011243	M0QYT7_HUMAN M0R008_HUMAN M0R010_HUMAN M0R1L5_HUMAN M0R1Y5_HUMAN AKP8L_HUMAN V9GZ50_HUMAN	203313.00000000012	AKAP8L	21	0	0	0	131.14	139.01
ENSG00000011260	F6VJE8_HUMAN J3KSR7_HUMAN J3QLD6_HUMAN J3QR85_HUMAN J3QRG0_HUMAN UTP18_HUMAN	82739.0	UTP18	8	0	0	0	9.42	19.94
ENSG00000011275	C9JIV3_HUMAN F8W6D1_HUMAN F8WDI8_HUMAN RN216_HUMAN	45635.99999999988	RNF216	14	0	0	0	33.32	11.22
ENSG00000011295	K7EJA1_HUMAN K7EKH7_HUMAN K7EKS0_HUMAN K7ELX2_HUMAN K7ERR1_HUMAN TTC19_HUMAN	161693.0	TTC19	12	0	0	0	5.91	24.34
ENSG00000011304	A0A087WTS6_HUMAN A0A087WU68_HUMAN A0A087WUW5_HUMAN A0A0D9SF20_HUMAN A0A0U1RRM4_HUMAN A6NLN1_HUMAN K7EK45_HUMAN K7EKJ7_HUMAN K7EKX4_HUMAN K7ELW5_HUMAN K7ES59_HUMAN PTBP1_HUMAN	18709.0	PTBP1	48	0	0	0	97.33	61.09
ENSG00000011332	C8C3P2_HUMAN C9IZH8_HUMAN C9JGC1_HUMAN E9PDV3_HUMAN F8WEC4_HUMAN J3KQY6_HUMAN K7EJD5_HUMAN DPF1_HUMAN	15253.000000000027	DPF1	1	0	0	0	0.01	8.63
ENSG00000011347	F5GX00_HUMAN F5H8G7_HUMAN SYT7_HUMAN	160916.0000000001	SYT7	8	0	0	0	0.0	28.03
ENSG00000011405	A0A0C4DGF9_HUMAN E9PPP3_HUMAN P3C2A_HUMAN	24452.99999999999	PIK3C2A	16	0	0	0	5.0	23.9
ENSG00000011422	M0QX27_HUMAN M0QYR6_HUMAN M0QYS6_HUMAN M0R0H5_HUMAN M0R0L1_HUMAN M0R0Y4_HUMAN M0R1I2_HUMAN M0R2E9_HUMAN M0R383_HUMAN UPAR_HUMAN	130254.00000000016	PLAUR	25	0	0	1	4.94	3.85
ENSG00000011426	C9J0G4_HUMAN C9JJT6_HUMAN H7C0Y6_HUMAN H7C167_HUMAN H7C1C2_HUMAN H7C1K5_HUMAN H7C3R2_HUMAN H7C3S1_HUMAN ANLN_HUMAN	29972.00000000001	ANLN	2	0	0	0	0.14	16.19
ENSG00000011451	B9EGQ5_HUMAN M0QXA7_HUMAN M0QXF8_HUMAN WIZ_HUMAN	63985.99999999994	WIZ	14	0	0	0	10.79	29.39
ENSG00000011465	F8VNV6_HUMAN F8VNW0_HUMAN F8VSI3_HUMAN F8VU58_HUMAN F8VUF6_HUMAN F8VWU0_HUMAN F8VX58_HUMAN F8VXZ8_HUMAN H0YI87_HUMAN H0YIH3_HUMAN PGS2_HUMAN	164034.0	DCN	30	0	0	0	0.0	0.01
ENSG00000011478	K7EQG1_HUMAN QPCTL_HUMAN	45988.00000000005	QPCTL	6	0	0	0	6.71	1.4
ENSG00000011485	A8MU39_HUMAN H0YDU8_HUMAN PPP5_HUMAN	11507.000000000013	PPP5C	28	0	0	0	50.38	30.68
ENSG00000011523	Q5HYA6_HUMAN CEP68_HUMAN		CEP68	5	0	0	0	7.89	11.04
ENSG00000011566	F5H5A3_HUMAN F8WAZ1_HUMAN F8WBC3_HUMAN H7C1A4_HUMAN M4K3_HUMAN V9GY95_HUMAN	30638.999999999975	MAP4K3	20	0	0	0	0.92	13.67
ENSG00000011590	A0A0C4DGF1_HUMAN K7EMJ1_HUMAN ZBT32_HUMAN	3894.999999999998	ZBTB32	13	0	0	0	13.51	0.03
ENSG00000011600	K7EKK0_HUMAN K7ES93_HUMAN TYOBP_HUMAN X6RGC9_HUMAN	12511.999999999993	TYROBP	17	0	0	1	18.33	0.0
ENSG00000011638	I3L288_HUMAN I3L319_HUMAN I3NI21_HUMAN I3NI23_HUMAN TM159_HUMAN	285125.0000000006	TMEM159	14	0	0	0	8.08	15.74
ENSG00000011677	GBRA3_HUMAN	22240.00000000001	GABRA3	9	0	0	1	0.0	0.1
ENSG00000012048	A0A0A0MSN1_HUMAN A0A0U1RRA9_HUMAN B7ZA85_HUMAN C6YB45_HUMAN C9IZW4_HUMAN E7ENB7_HUMAN E7EQW4_HUMAN E7EUM2_HUMAN E7EWN5_HUMAN E9PC22_HUMAN E9PH68_HUMAN G1UI37_HUMAN H0Y850_HUMAN H0Y881_HUMAN H0Y8B8_HUMAN H0Y8D8_HUMAN K7EJW3_HUMAN K7EPC7_HUMAN BRCA1_HUMAN Q3B891_HUMAN Q5YLB2_HUMAN	71496.00000000013	BRCA1	261	0	0	0	1.82	6.63
ENSG00000012061	K7EJL2_HUMAN K7EJW9_HUMAN K7EK97_HUMAN K7EMT9_HUMAN K7EP14_HUMAN K7ER60_HUMAN K7ER89_HUMAN K7ES46_HUMAN ERCC1_HUMAN	125950.99999999988	ERCC1	13	0	0	0	58.59	27.37
ENSG00000012124	A0A087WZQ4_HUMAN M0QY05_HUMAN M0QY14_HUMAN M0QYP4_HUMAN M0QZ01_HUMAN M0QZP5_HUMAN M0QZR7_HUMAN M0R0R6_HUMAN M0R1M2_HUMAN M0R2M0_HUMAN M0R2R8_HUMAN M0R3H1_HUMAN CD22_HUMAN	9989.000000000004	CD22	18	0	1	0	1028.11	0.0
ENSG00000012171	A0A087WZE0_HUMAN A0A0C4DGV8_HUMAN B4DEK9_HUMAN SEM3B_HUMAN	28095.000000000033	SEMA3B	6	0	0	0	0.38	0.82
ENSG00000012174	B9ZVQ3_HUMAN MBTP2_HUMAN	11264.999999999995	MBTPS2	2	0	0	0	1.29	4.24
ENSG00000012211	A0A0A0MRT7_HUMAN F5H4N2_HUMAN H0Y413_HUMAN H7BZP7_HUMAN PRIC3_HUMAN	45788.99999999988	PRICKLE3	8	0	0	0	15.0	0.22
ENSG00000012223	C9JCF5_HUMAN E7EQB2_HUMAN E7ER44_HUMAN TRFL_HUMAN	155130.99999999962	LTF	15	0	0	0	0.0	0.05
ENSG00000012232	E5RIV6_HUMAN E5RK02_HUMAN E7ET85_HUMAN H0YB01_HUMAN H0YBJ7_HUMAN EXTL3_HUMAN	49589.99999999998	EXTL3	7	0	0	0	6.07	26.79
ENSG00000012504	F8W1M1_HUMAN F8W656_HUMAN G8JLB0_HUMAN H0YHD5_HUMAN NR1H4_HUMAN		NR1H4	18	0	0	1	0.0	0.0
ENSG00000012779	A0A087X109_HUMAN LOX5_HUMAN	41075.00000000004	ALOX5	20	0	0	0	635.42	2.88
ENSG00000012822	F8VPN1_HUMAN F8VQE3_HUMAN F8VRQ9_HUMAN F8VUB3_HUMAN F8VWP8_HUMAN F8VXS2_HUMAN F8VZI3_HUMAN F8W0X2_HUMAN H3BRW8_HUMAN CACO1_HUMAN	22159.99999999999	CALCOCO1	22	0	0	1	120.97	60.49
ENSG00000012963	G3V253_HUMAN G3V2G3_HUMAN G3V336_HUMAN H0YJA0_HUMAN H0YJM2_HUMAN H0YJY4_HUMAN UBR7_HUMAN	19228.99999999998	UBR7	12	0	0	0	8.13	22.24
ENSG00000012983	G3V3V7_HUMAN G3V4Q4_HUMAN G3V4T8_HUMAN G3V5C6_HUMAN M4K5_HUMAN	35110.999999999985	MAP4K5	23	0	0	0	10.09	61.31
ENSG00000013016	EHD3_HUMAN	142626.00000000032	EHD3	2	0	0	0	13.61	4.64
ENSG00000013275	PRS6B_HUMAN	48188.00000000003	PSMC4	61	0	0	0	45.04	83.15
ENSG00000013364	H3BNF2_HUMAN H3BNF6_HUMAN H3BP76_HUMAN H3BPZ2_HUMAN H3BQE7_HUMAN H3BQK6_HUMAN H3BRL2_HUMAN H3BUK7_HUMAN H3BUP3_HUMAN I3L155_HUMAN MVP_HUMAN	5245.999999999998	MVP	9	0	0	0	86.71	87.34
ENSG00000013374	C9J7X7_HUMAN C9JRT6_HUMAN F8WDB6_HUMAN F8WDL9_HUMAN H3BM14_HUMAN H3BM74_HUMAN H7C5E1_HUMAN H7C5N1_HUMAN NUB1_HUMAN	32787.00000000003	NUB1	7	0	0	0	39.67	21.98
ENSG00000013375	A0A087WT27_HUMAN D6RC77_HUMAN D6RCD1_HUMAN D6RCQ8_HUMAN D6RF77_HUMAN D6RIS6_HUMAN H0Y8I3_HUMAN H0Y987_HUMAN J3KN95_HUMAN AGM1_HUMAN S4R390_HUMAN	36751.000000000015	PGM3	16	0	0	0	4.97	20.19
ENSG00000013441	A0A087WVK0_HUMAN B8ZZR0_HUMAN F8WBF5_HUMAN CLK1_HUMAN	5554.000000000001	CLK1	20	0	0	0	414.51	55.63
ENSG00000013503	F8VRU2_HUMAN RPC2_HUMAN	40068.99999999998	POLR3B	2	0	0	0	0.97	4.1
ENSG00000013561	D6R988_HUMAN D6R996_HUMAN D6RA38_HUMAN D6RAS4_HUMAN D6RBK4_HUMAN D6RBU3_HUMAN D6RDK2_HUMAN D6RDU6_HUMAN E7EP22_HUMAN RNF14_HUMAN	10875.000000000013	RNF14	20	0	0	1	7.55	33.12
ENSG00000013573	B4DMS8_HUMAN C9K0E8_HUMAN F5GXJ8_HUMAN F5GXL6_HUMAN F5GYY1_HUMAN F5H235_HUMAN F5H2V9_HUMAN F6WZM0_HUMAN H0YFY8_HUMAN H0YGL4_HUMAN H0YGX9_HUMAN DDX11_HUMAN R4GNE1_HUMAN	25410.000000000047	DDX11	3	0	0	0	64.68	7.08
ENSG00000013725	E7ER04_HUMAN F5H835_HUMAN F6UFK6_HUMAN G5E973_HUMAN H0YGL3_HUMAN CD6_HUMAN	23687.0	CD6	4	0	0	0	9.75	0.01
ENSG00000013810	C9JA91_HUMAN C9JWI7_HUMAN E7EMT0_HUMAN F8WC55_HUMAN H0Y8F2_HUMAN Q8IX09_HUMAN TACC3_HUMAN	48697.99999999997	TACC3	10	0	0	0	21.11	9.01
ENSG00000014123	UFL1_HUMAN	43827.999999999985	UFL1	12	0	0	0	4.41	4.3
ENSG00000014138	E9PIQ6_HUMAN E9PQ99_HUMAN H0YDR7_HUMAN DPOA2_HUMAN	33681.99999999998	POLA2	56	0	0	0	11.86	7.63
ENSG00000014216	E9PIA9_HUMAN E9PJA6_HUMAN E9PJJ3_HUMAN E9PL37_HUMAN E9PLC9_HUMAN E9PLX0_HUMAN E9PMC6_HUMAN E9PQB3_HUMAN E9PRM1_HUMAN E9PSA6_HUMAN CAN1_HUMAN	103799.00000000004	CAPN1	48	0	0	0	138.39	57.18
ENSG00000014257	E9PFE6_HUMAN H0Y8T3_HUMAN PPAP_HUMAN	18588.999999999996	ACPP	5	0	0	0	0.26	0.0
