Ensembl ID	Uniprot IDs	Length
ENSG00000008118	C9IYV2_HUMAN KCC1G_HUMAN	19.11661773502449
ENSG00000008128	E7ESP2_HUMAN E9PFJ2_HUMAN J3KS35_HUMAN Q5QPQ9_HUMAN Q5QPR3_HUMAN Q5QPR4_HUMAN CD11A_HUMAN	20.403295987581576
ENSG00000008130	A0A0A0MR98_HUMAN J3KSP9_HUMAN J3KTI3_HUMAN J3QR86_HUMAN J3QRC0_HUMAN NADK_HUMAN	20.22840274406482
ENSG00000008196	AP2B_HUMAN X6R4Y8_HUMAN	20.273096154947357
ENSG00000008197	AP2D_HUMAN	24.620145648318083
ENSG00000008226	Q32W76_HUMAN DLEC1_HUMAN	23.102322873181695
ENSG00000008256	CYH3_HUMAN	29.807772197874257
ENSG00000008277	E7EPF1_HUMAN E9PF78_HUMAN F8WAD8_HUMAN H7C0Q9_HUMAN H7C3I4_HUMAN ADA22_HUMAN	25.7801092513871
ENSG00000008282	A0A0U1RQT9_HUMAN C9JYN0_HUMAN H7C4J8_HUMAN SYPL1_HUMAN	17.53962415669571
ENSG00000008283	F5H757_HUMAN J3KSL5_HUMAN J3QKN3_HUMAN J3QLS0_HUMAN J3QR25_HUMAN J3QRF9_HUMAN J3QRH5_HUMAN J3QS09_HUMAN J3QS47_HUMAN CY561_HUMAN	19.199302474161833
ENSG00000008294	A0A087X2D8_HUMAN D6RHI8_HUMAN H0Y981_HUMAN H0YBE9_HUMAN H0YBS5_HUMAN JIP4_HUMAN	19.88741315793106
ENSG00000008300	CELR3_HUMAN	27.375772657518404
ENSG00000008311	F8WAH1_HUMAN F8WE53_HUMAN H7C0C6_HUMAN AASS_HUMAN	18.451897331083313
ENSG00000008323	F5H731_HUMAN PKHG6_HUMAN	23.7221125008218
ENSG00000008324	S18L2_HUMAN	18.13047008884349
ENSG00000008382	M0QXC4_HUMAN M0QXK5_HUMAN M0R044_HUMAN M0R0F2_HUMAN M0R189_HUMAN MPND_HUMAN W4VSR2_HUMAN	17.329413733539717
ENSG00000008394	F5GX73_HUMAN F5H613_HUMAN F5H6X2_HUMAN F5H760_HUMAN F5H7F6_HUMAN MGST1_HUMAN	25.43590976016908
ENSG00000008405	H0YHT0_HUMAN CRY1_HUMAN	29.690108065388483
ENSG00000008438	PGRP1_HUMAN	
ENSG00000008441	C9JWJ8_HUMAN K7EJB0_HUMAN K7EKH0_HUMAN K7EMQ5_HUMAN K7EN08_HUMAN K7EPU2_HUMAN K7ESG9_HUMAN NFIX_HUMAN	13.236127007263368
ENSG00000008513	E5RG72_HUMAN E5RGI3_HUMAN E5RGL4_HUMAN E5RH34_HUMAN E5RHV6_HUMAN SIA4A_HUMAN	17.53219310131933
ENSG00000008516	O43923_HUMAN MMP25_HUMAN	26.02000581933469
ENSG00000008517	C6GKH1_HUMAN E9PIV2_HUMAN E9PK07_HUMAN F8VSD2_HUMAN F8VVN4_HUMAN F8W1V1_HUMAN IL32_HUMAN	22.174787582026198
ENSG00000008710	H3BQF4_HUMAN H3BSE8_HUMAN H3BSE9_HUMAN H3BTE0_HUMAN H3BTG3_HUMAN H3BV77_HUMAN I3L4N0_HUMAN PKD1_HUMAN	18.204156712317882
ENSG00000008735	JIP2_HUMAN	21.715797248859918
ENSG00000008838	A0A0B4J1W0_HUMAN B4DDR8_HUMAN B9TX62_HUMAN B9TX75_HUMAN E9PFL1_HUMAN F5GY88_HUMAN F5H0M2_HUMAN F5H2D6_HUMAN F5H3E6_HUMAN F5H5K2_HUMAN H0YEG1_HUMAN J3KSL1_HUMAN J3KSU0_HUMAN J3KTL3_HUMAN J3QLC0_HUMAN J3QLC2_HUMAN J3QLF8_HUMAN J3QLV7_HUMAN J3QRH9_HUMAN MED24_HUMAN	17.33534432057726
ENSG00000008853	E5RI44_HUMAN RHBT2_HUMAN	25.977217612276377
ENSG00000008869	H7C2X3_HUMAN HTR5B_HUMAN	20.721083124983437
ENSG00000008952	F8WCJ7_HUMAN F8WDG8_HUMAN F8WF48_HUMAN SEC62_HUMAN	15.249282996957493
ENSG00000008988	E5RIP1_HUMAN E5RJX2_HUMAN G3XAN0_HUMAN RS20_HUMAN	20.594341692357723
ENSG00000009307	A0A1Y8EMC9_HUMAN E9PJK7_HUMAN E9PKN4_HUMAN E9PLD4_HUMAN E9PLT0_HUMAN E9PNG3_HUMAN CSDE1_HUMAN	26.498108765813686
ENSG00000009335	H7C0Y1_HUMAN UBE3C_HUMAN	21.68181192805848
ENSG00000009413	A0A087WZU4_HUMAN F2Z3A1_HUMAN H0Y5T4_HUMAN REV3L_HUMAN	33.61499027152958
ENSG00000009694	TEN1_HUMAN	28.065376352449086
ENSG00000009709	PAX7_HUMAN	18.959591665156704
ENSG00000009724	MASP2_HUMAN	26.048794910024373
ENSG00000009765	C9JXJ9_HUMAN F5H543_HUMAN F6VN83_HUMAN H7C0X6_HUMAN IYD1_HUMAN	21.213882462209412
ENSG00000009780	B1AJQ5_HUMAN E9PQL1_HUMAN FA76A_HUMAN	21.20682376394337
ENSG00000009790	B1AJU2_HUMAN C9J0C0_HUMAN C9JBA0_HUMAN C9JXB3_HUMAN E2QRE5_HUMAN H0YF09_HUMAN T3JAM_HUMAN	22.065055099918656
ENSG00000009830	A0A0J9YVW4_HUMAN G3V4X9_HUMAN H0YJA9_HUMAN H0YJJ4_HUMAN H0YJK9_HUMAN H0YJQ7_HUMAN POMT2_HUMAN	19.864402798135796
ENSG00000009844	A0A087WY55_HUMAN Q5TGM0_HUMAN VTA1_HUMAN	20.54615206256699
ENSG00000009950	A0A0C4DG26_HUMAN C9JDF5_HUMAN H7C1V3_HUMAN MLXPL_HUMAN	24.23680521103348
ENSG00000009954	BAZ1B_HUMAN	24.877721248573067
ENSG00000010017	RANB9_HUMAN	24.46936854747105
ENSG00000010030	ETV7_HUMAN	18.420884187551458
ENSG00000010072	B1AKT1_HUMAN SPRTN_HUMAN	20.830599321030267
ENSG00000010165	MET13_HUMAN	22.656440941251144
ENSG00000010219	A0A0A0MTH5_HUMAN F5GWS4_HUMAN F5H3D3_HUMAN F5H4X6_HUMAN H0YFI4_HUMAN DYRK4_HUMAN	20.67017678679338
ENSG00000010244	H0Y3M2_HUMAN J3KRB6_HUMAN J3KRW6_HUMAN J3KS31_HUMAN J3KTL1_HUMAN J3QRS9_HUMAN J3QS27_HUMAN ZN207_HUMAN X6R4W8_HUMAN	16.962331234050737
ENSG00000010256	F8WEF1_HUMAN F8WER5_HUMAN QCR1_HUMAN	20.598159002599985
ENSG00000010270	C9J3F5_HUMAN C9JJ39_HUMAN C9JKL2_HUMAN C9JPX5_HUMAN STR3N_HUMAN	21.36234288616127
ENSG00000010278	A0A087WU13_HUMAN A6NNI4_HUMAN F5GXT1_HUMAN G8JLH6_HUMAN CD9_HUMAN	22.605997514253254
ENSG00000010282	C9JEF1_HUMAN C9JHL0_HUMAN C9JJ25_HUMAN C9JKQ1_HUMAN C9JL39_HUMAN H7C1Q3_HUMAN HHATL_HUMAN	21.366783103376115
ENSG00000010292	E7EN77_HUMAN F5GZK7_HUMAN F5H431_HUMAN CND1_HUMAN	16.3869095786852
ENSG00000010295	A0A087WZ16_HUMAN E9PPX7_HUMAN F8W8H2_HUMAN IFFO1_HUMAN	17.884415749558467
ENSG00000010310	K7EJZ3_HUMAN K7EPD9_HUMAN GIPR_HUMAN	18.377152583996246
ENSG00000010318	A0A087X0X8_HUMAN H7C4N0_HUMAN H7C5Q8_HUMAN PHF7_HUMAN	16.979451300096382
ENSG00000010319	C9JXB2_HUMAN H7C5M7_HUMAN SEM3G_HUMAN	17.250404708642044
ENSG00000010322	C9J715_HUMAN NISCH_HUMAN	20.264061602086333
ENSG00000010327	H7C4W7_HUMAN STAB1_HUMAN	21.299599739077067
ENSG00000010361	E9PK12_HUMAN E9PKJ4_HUMAN E9PLA3_HUMAN E9PS25_HUMAN G5E9A4_HUMAN M0QYI7_HUMAN M0QYX9_HUMAN M0QZY8_HUMAN M0R0M0_HUMAN M0R1D4_HUMAN FUZZY_HUMAN	
ENSG00000010379	F5GZA5_HUMAN F5H5D9_HUMAN F5H6S9_HUMAN S6A13_HUMAN	16.502623626071735
ENSG00000010404	E5RHJ1_HUMAN H0YB91_HUMAN O60597_HUMAN IDS_HUMAN	22.308442265151516
ENSG00000010438	B1AN99_HUMAN TRY3_HUMAN	21.90145009989389
ENSG00000010539	I3L1E4_HUMAN ZN200_HUMAN	20.858625016578507
ENSG00000010610	F5GYA9_HUMAN F5H480_HUMAN CD4_HUMAN	17.4937948888063
ENSG00000010626	C9JEW3_HUMAN C9JKE8_HUMAN C9JQN5_HUMAN E9PDZ4_HUMAN F2Z299_HUMAN LRC23_HUMAN	21.641846170332695
ENSG00000010671	BTK_HUMAN Q5JY90_HUMAN U3NG26_HUMAN	21.575900570207416
ENSG00000010704	F8W7W8_HUMAN H7C4K4_HUMAN HFE_HUMAN Q6B0J5_HUMAN	28.763930410591218
ENSG00000010803	A0A087WW29_HUMAN SCMH1_HUMAN	16.682908131573104
ENSG00000010810	E5RFM0_HUMAN E5RFM4_HUMAN E5RFM6_HUMAN E5RFS5_HUMAN E5RGM6_HUMAN E5RGT0_HUMAN E5RH71_HUMAN E5RHF7_HUMAN E5RHX7_HUMAN E5RI25_HUMAN E5RIX5_HUMAN E5RJX7_HUMAN E5RK23_HUMAN FYN_HUMAN	28.549947762302356
ENSG00000010818	ZEP2_HUMAN	28.724257661871945
ENSG00000010932	A0A1W2PNR8_HUMAN FMO1_HUMAN	18.619108114447812
ENSG00000011007	A0A024RAC6_HUMAN ELOA1_HUMAN	21.25260951966261
ENSG00000011009	LYPA2_HUMAN Q5QPN5_HUMAN Q5QPN9_HUMAN Q5QPQ0_HUMAN Q5QPQ1_HUMAN Q5QPQ2_HUMAN Q5QPQ3_HUMAN	21.2037186183983
ENSG00000011021	CLCN6_HUMAN Q5SNW4_HUMAN	13.724986591533733
ENSG00000011028	E7EME3_HUMAN J3KRF1_HUMAN J3QQZ6_HUMAN MRC2_HUMAN	18.469049085188264
ENSG00000011052	J3KPD9_HUMAN Q32Q12_HUMAN	23.570481991638534
ENSG00000011083	E5RJL1_HUMAN SC6A7_HUMAN	28.63859749523433
ENSG00000011105	A0A1W2PQ04_HUMAN B5MD23_HUMAN E9PHL0_HUMAN TSN9_HUMAN	20.72694165512293
ENSG00000011114	G3V2J4_HUMAN G3V3T2_HUMAN H0YJ41_HUMAN H3BLV3_HUMAN BTBD7_HUMAN	16.6246950840496
ENSG00000011132	APBA3_HUMAN	25.13238082239934
ENSG00000011143	H0Y2S2_HUMAN J3KRR3_HUMAN J3KRV5_HUMAN J3KSB7_HUMAN J3KSC6_HUMAN J3KSF4_HUMAN J3QQP4_HUMAN J9PBQ5_HUMAN MKS1_HUMAN	21.915330840565225
ENSG00000011198	C9J1D1_HUMAN C9JBM3_HUMAN F8W7B5_HUMAN H7BZY9_HUMAN ABHD5_HUMAN	17.563617155917242
ENSG00000011201	KALM_HUMAN	21.41747524975894
ENSG00000011243	M0QYT7_HUMAN M0R008_HUMAN M0R010_HUMAN M0R1L5_HUMAN M0R1Y5_HUMAN AKP8L_HUMAN V9GZ50_HUMAN	28.506617245568574
ENSG00000011258	K7EQ11_HUMAN MBTD1_HUMAN	21.242110401980838
ENSG00000011260	F6VJE8_HUMAN J3KSR7_HUMAN J3QLD6_HUMAN J3QR85_HUMAN J3QRG0_HUMAN UTP18_HUMAN	24.51387427627268
ENSG00000011275	C9JIV3_HUMAN F8W6D1_HUMAN F8WDI8_HUMAN RN216_HUMAN	22.039147045457092
ENSG00000011295	K7EJA1_HUMAN K7EKH7_HUMAN K7EKS0_HUMAN K7ELX2_HUMAN K7ERR1_HUMAN TTC19_HUMAN	27.46046421355977
ENSG00000011304	A0A087WTS6_HUMAN A0A087WU68_HUMAN A0A087WUW5_HUMAN A0A0D9SF20_HUMAN A0A0U1RRM4_HUMAN A6NLN1_HUMAN K7EK45_HUMAN K7EKJ7_HUMAN K7EKX4_HUMAN K7ELW5_HUMAN K7ES59_HUMAN PTBP1_HUMAN	18.580416115260526
ENSG00000011332	C8C3P2_HUMAN C9IZH8_HUMAN C9JGC1_HUMAN E9PDV3_HUMAN F8WEC4_HUMAN J3KQY6_HUMAN K7EJD5_HUMAN DPF1_HUMAN	17.830461317216404
ENSG00000011347	F5GX00_HUMAN F5H8G7_HUMAN SYT7_HUMAN	27.438675525966012
ENSG00000011376	C9IZR7_HUMAN C9JYR8_HUMAN E9PHM2_HUMAN SYLM_HUMAN	23.547589889482516
ENSG00000011405	A0A0C4DGF9_HUMAN E9PPP3_HUMAN P3C2A_HUMAN	19.58745903991712
ENSG00000011422	M0QX27_HUMAN M0QYR6_HUMAN M0QYS6_HUMAN M0R0H5_HUMAN M0R0L1_HUMAN M0R0Y4_HUMAN M0R1I2_HUMAN M0R2E9_HUMAN M0R383_HUMAN UPAR_HUMAN	26.49108767978131
ENSG00000011426	C9J0G4_HUMAN C9JJT6_HUMAN H7C0Y6_HUMAN H7C167_HUMAN H7C1C2_HUMAN H7C1K5_HUMAN H7C3R2_HUMAN H7C3S1_HUMAN ANLN_HUMAN	20.370983672846858
ENSG00000011451	B9EGQ5_HUMAN M0QXA7_HUMAN M0QXF8_HUMAN WIZ_HUMAN	23.42845265882532
ENSG00000011454	B5MCD9_HUMAN C9JGR5_HUMAN H9NIL4_HUMAN RBGP1_HUMAN	21.765207268548753
ENSG00000011465	F8VNV6_HUMAN F8VNW0_HUMAN F8VSI3_HUMAN F8VU58_HUMAN F8VUF6_HUMAN F8VWU0_HUMAN F8VX58_HUMAN F8VXZ8_HUMAN H0YI87_HUMAN H0YIH3_HUMAN PGS2_HUMAN	27.525535324552504
ENSG00000011478	K7EQG1_HUMAN QPCTL_HUMAN	22.070253944960122
ENSG00000011485	A8MU39_HUMAN H0YDU8_HUMAN PPP5_HUMAN	16.821413283983528
ENSG00000011523	Q5HYA6_HUMAN CEP68_HUMAN	
ENSG00000011566	F5H5A3_HUMAN F8WAZ1_HUMAN F8WBC3_HUMAN H7C1A4_HUMAN M4K3_HUMAN V9GY95_HUMAN	20.456659666618584
ENSG00000011590	A0A0C4DGF1_HUMAN K7EMJ1_HUMAN ZBT32_HUMAN	13.221743834739316
ENSG00000011600	K7EKK0_HUMAN K7ES93_HUMAN TYOBP_HUMAN X6RGC9_HUMAN	17.118086379211267
ENSG00000011638	I3L288_HUMAN I3L319_HUMAN I3NI21_HUMAN I3NI23_HUMAN TM159_HUMAN	30.0874101055321
ENSG00000011677	GBRA3_HUMAN	19.227580820786144
ENSG00000012048	A0A0A0MSN1_HUMAN A0A0U1RRA9_HUMAN B7ZA85_HUMAN C6YB45_HUMAN C9IZW4_HUMAN E7ENB7_HUMAN E7EQW4_HUMAN E7EUM2_HUMAN E7EWN5_HUMAN E9PC22_HUMAN E9PH68_HUMAN G1UI37_HUMAN H0Y850_HUMAN H0Y881_HUMAN H0Y8B8_HUMAN H0Y8D8_HUMAN K7EJW3_HUMAN K7EPC7_HUMAN BRCA1_HUMAN Q3B891_HUMAN Q5YLB2_HUMAN	23.894051259128116
ENSG00000012061	K7EJL2_HUMAN K7EJW9_HUMAN K7EK97_HUMAN K7EMT9_HUMAN K7EP14_HUMAN K7ER60_HUMAN K7ER89_HUMAN K7ES46_HUMAN ERCC1_HUMAN	26.34205656434827
ENSG00000012124	A0A087WZQ4_HUMAN M0QY05_HUMAN M0QY14_HUMAN M0QYP4_HUMAN M0QZ01_HUMAN M0QZP5_HUMAN M0QZR7_HUMAN M0R0R6_HUMAN M0R1M2_HUMAN M0R2M0_HUMAN M0R2R8_HUMAN M0R3H1_HUMAN CD22_HUMAN	16.32617633350268
ENSG00000012171	A0A087WZE0_HUMAN A0A0C4DGV8_HUMAN B4DEK9_HUMAN SEM3B_HUMAN	20.12030030377628
ENSG00000012174	B9ZVQ3_HUMAN MBTP2_HUMAN	16.746525685124578
ENSG00000012211	A0A0A0MRT7_HUMAN F5H4N2_HUMAN H0Y413_HUMAN H7BZP7_HUMAN PRIC3_HUMAN	22.05269458069318
ENSG00000012223	C9JCF5_HUMAN E7EQB2_HUMAN E7ER44_HUMAN TRFL_HUMAN	27.273351873349778
ENSG00000012232	E5RIV6_HUMAN E5RK02_HUMAN E7ET85_HUMAN H0YB01_HUMAN H0YBJ7_HUMAN EXTL3_HUMAN	22.376725832174863
ENSG00000012504	F8W1M1_HUMAN F8W656_HUMAN G8JLB0_HUMAN H0YHD5_HUMAN NR1H4_HUMAN	
ENSG00000012660	A0A0A0MTI6_HUMAN ELOV5_HUMAN	24.90815486340789
ENSG00000012779	A0A087X109_HUMAN LOX5_HUMAN	21.61509801384964
ENSG00000012817	C9JGA3_HUMAN E9PFH2_HUMAN H7BZF9_HUMAN KDM5D_HUMAN	23.920396354087455
ENSG00000012822	F8VPN1_HUMAN F8VQE3_HUMAN F8VRQ9_HUMAN F8VUB3_HUMAN F8VWP8_HUMAN F8VXS2_HUMAN F8VZI3_HUMAN F8W0X2_HUMAN H3BRW8_HUMAN CACO1_HUMAN	19.213976504752008
ENSG00000012963	G3V253_HUMAN G3V2G3_HUMAN G3V336_HUMAN H0YJA0_HUMAN H0YJM2_HUMAN H0YJY4_HUMAN UBR7_HUMAN	18.68228500263246
ENSG00000012983	G3V3V7_HUMAN G3V4Q4_HUMAN G3V4T8_HUMAN G3V5C6_HUMAN M4K5_HUMAN	20.991053873765154
ENSG00000013016	EHD3_HUMAN	26.895764264080686
ENSG00000013275	PRS6B_HUMAN	22.25991675677216
ENSG00000013288	E9PCD7_HUMAN H0YA68_HUMAN MA2B2_HUMAN	16.478950523754282
ENSG00000013293	S7A14_HUMAN	32.195420383850454
ENSG00000013297	B4DFI2_HUMAN CLD11_HUMAN	26.36101242716736
ENSG00000013306	B4DFG5_HUMAN K7EJI2_HUMAN K7EKC2_HUMAN K7EKF4_HUMAN K7ELM7_HUMAN K7EMR4_HUMAN K7EMW3_HUMAN K7EQS4_HUMAN K7EQS8_HUMAN S2539_HUMAN	
ENSG00000013364	H3BNF2_HUMAN H3BNF6_HUMAN H3BP76_HUMAN H3BPZ2_HUMAN H3BQE7_HUMAN H3BQK6_HUMAN H3BRL2_HUMAN H3BUK7_HUMAN H3BUP3_HUMAN I3L155_HUMAN MVP_HUMAN	14.16712247921786
ENSG00000013374	C9J7X7_HUMAN C9JRT6_HUMAN F8WDB6_HUMAN F8WDL9_HUMAN H3BM14_HUMAN H3BM74_HUMAN H7C5E1_HUMAN H7C5N1_HUMAN NUB1_HUMAN	20.721561668907384
ENSG00000013375	A0A087WT27_HUMAN D6RC77_HUMAN D6RCD1_HUMAN D6RCQ8_HUMAN D6RF77_HUMAN D6RIS6_HUMAN H0Y8I3_HUMAN H0Y987_HUMAN J3KN95_HUMAN AGM1_HUMAN S4R390_HUMAN	21.171682510518266
ENSG00000013392	RWD2A_HUMAN	16.890993851101946
ENSG00000013441	A0A087WVK0_HUMAN B8ZZR0_HUMAN F8WBF5_HUMAN CLK1_HUMAN	14.352073162186839
ENSG00000013503	F8VRU2_HUMAN RPC2_HUMAN	21.515846123598067
ENSG00000013523	G3V414_HUMAN G3V437_HUMAN G3V5C4_HUMAN ANGE1_HUMAN	
ENSG00000013561	D6R988_HUMAN D6R996_HUMAN D6RA38_HUMAN D6RAS4_HUMAN D6RBK4_HUMAN D6RBU3_HUMAN D6RDK2_HUMAN D6RDU6_HUMAN E7EP22_HUMAN RNF14_HUMAN	16.6227612164075
ENSG00000013563	A3KQT1_HUMAN A6QRJ0_HUMAN E7ESG1_HUMAN E7EUJ0_HUMAN DNSL1_HUMAN Q5HY40_HUMAN	
ENSG00000013573	B4DMS8_HUMAN C9K0E8_HUMAN F5GXJ8_HUMAN F5GXL6_HUMAN F5GYY1_HUMAN F5H235_HUMAN F5H2V9_HUMAN F6WZM0_HUMAN H0YFY8_HUMAN H0YGL4_HUMAN H0YGX9_HUMAN DDX11_HUMAN R4GNE1_HUMAN	19.734066099115516
ENSG00000013583	F5GWX2_HUMAN H0YG71_HUMAN HEBP1_HUMAN	20.495655005792962
ENSG00000013588	F5GWG3_HUMAN H0YFN2_HUMAN RAI3_HUMAN	27.203867619011376
ENSG00000013619	F8WAK3_HUMAN MAMD1_HUMAN	19.989165932430506
ENSG00000013725	E7ER04_HUMAN F5H835_HUMAN F6UFK6_HUMAN G5E973_HUMAN H0YGL3_HUMAN CD6_HUMAN	19.466338265474718
ENSG00000013810	C9JA91_HUMAN C9JWI7_HUMAN E7EMT0_HUMAN F8WC55_HUMAN H0Y8F2_HUMAN Q8IX09_HUMAN TACC3_HUMAN	22.302760550243036
ENSG00000014123	UFL1_HUMAN	21.8758584079146
ENSG00000014138	E9PIQ6_HUMAN E9PQ99_HUMAN H0YDR7_HUMAN DPOA2_HUMAN	20.827331487048053
ENSG00000014164	H0YEY2_HUMAN ZC3H3_HUMAN	20.557473423529125
ENSG00000014216	E9PIA9_HUMAN E9PJA6_HUMAN E9PJJ3_HUMAN E9PL37_HUMAN E9PLC9_HUMAN E9PLX0_HUMAN E9PMC6_HUMAN E9PQB3_HUMAN E9PRM1_HUMAN E9PSA6_HUMAN CAN1_HUMAN	25.492193914117063
ENSG00000014257	E9PFE6_HUMAN H0Y8T3_HUMAN PPAP_HUMAN	18.556547027642985
ENSG00000014641	B8ZZ51_HUMAN B9A041_HUMAN C9IZI0_HUMAN C9JF79_HUMAN C9JLV6_HUMAN C9JRL4_HUMAN F8WFC2_HUMAN MDHC_HUMAN	22.485761736125205
ENSG00000014824	D6R9M6_HUMAN ZNT9_HUMAN	15.655807649671795
ENSG00000014914	MTMRB_HUMAN	25.32939194885781
ENSG00000014919	COX15_HUMAN	27.016552132458763
ENSG00000015133	A0A0A0MR69_HUMAN G3V3S0_HUMAN H0YJX5_HUMAN Q0P665_HUMAN DAPLE_HUMAN	18.87658933393895
ENSG00000015153	A0A0B4J255_HUMAN F8VRE5_HUMAN F8VZR2_HUMAN F8W0B9_HUMAN G3V1X5_HUMAN G3V212_HUMAN G3V219_HUMAN YAF2_HUMAN	26.13443817216849
ENSG00000015171	A0A0A0MRY2_HUMAN B0QZE2_HUMAN B7Z2J6_HUMAN E7ENI9_HUMAN E7EV75_HUMAN E9PE09_HUMAN J3QKD2_HUMAN ZMY11_HUMAN	24.436155566015238
ENSG00000015285	C9J3B7_HUMAN WASP_HUMAN	19.694582614879963
ENSG00000015413	H3BP43_HUMAN H3BQS5_HUMAN DPEP1_HUMAN	17.72890707743592
ENSG00000015475	B2ZP78_HUMAN BID_HUMAN	21.3075571567282
ENSG00000015479	A0A1B0GX04_HUMAN D6R991_HUMAN D6R9F3_HUMAN D6RAY2_HUMAN D6RBI2_HUMAN D6RBK5_HUMAN D6RBS2_HUMAN D6RE02_HUMAN D6REK4_HUMAN D6REM6_HUMAN D6RIA2_HUMAN H0Y8T4_HUMAN MATR3_HUMAN Q68E03_HUMAN	21.571764605846933
ENSG00000015520	A0A0C4DFX6_HUMAN A0A0C4DGG6_HUMAN NPCL1_HUMAN	18.236844467135416
ENSG00000015532	A0A0C4DFW8_HUMAN B4DT06_HUMAN D6RCT0_HUMAN H0YB00_HUMAN I3L3K2_HUMAN XYLT2_HUMAN	20.2136252444774
ENSG00000015568	C9J1W9_HUMAN	19.3707813437021
ENSG00000015592	E5RIR6_HUMAN E7EVN3_HUMAN STMN4_HUMAN	23.49014574749467
ENSG00000015676	NUDC3_HUMAN	16.772370749482253
ENSG00000016082	D6RBJ1_HUMAN ISL1_HUMAN	25.81519550682045
ENSG00000016391	C9J7D8_HUMAN C9JYW4_HUMAN CHDH_HUMAN	22.00120831548283
ENSG00000016402	A0A0U1RQS0_HUMAN A0A0U1RQU9_HUMAN A0A0U1RRA1_HUMAN Q96SH7_HUMAN I20RA_HUMAN	20.870779164795888
ENSG00000016490	CLCA1_HUMAN	20.8267476868384
ENSG00000016602	CLCA4_HUMAN	20.61682756820235
ENSG00000016864	C9J6X9_HUMAN C9J880_HUMAN C9JNB0_HUMAN C9JPK4_HUMAN C9JY96_HUMAN H7C4V6_HUMAN GL8D1_HUMAN	27.582750456096548
ENSG00000017260	B4E2Q0_HUMAN D6R9U9_HUMAN D6REJ1_HUMAN D6RGE9_HUMAN D6RHV9_HUMAN H0Y8X9_HUMAN H0Y9S7_HUMAN H0Y9V7_HUMAN H0YAH2_HUMAN AT2C1_HUMAN	16.833044501431516
ENSG00000017427	IGF1_HUMAN Q13429_HUMAN	16.886171909108764
ENSG00000017483	A0A087WZF9_HUMAN A0A087X1I6_HUMAN C9JHH7_HUMAN C9JJU1_HUMAN C9JMY2_HUMAN C9JNK4_HUMAN C9JWG4_HUMAN S38A5_HUMAN	24.61802546537534
ENSG00000017797	A0A1W2PRI7_HUMAN E7ENF8_HUMAN J3QLT3_HUMAN RBP1_HUMAN	25.463269241902434
ENSG00000018189	D6RCQ1_HUMAN D6REM9_HUMAN D6RH24_HUMAN H0Y8G6_HUMAN H0Y8I0_HUMAN RUFY3_HUMAN	23.370810408992597
ENSG00000018236	F8VQW3_HUMAN F8VUI8_HUMAN F8VUI9_HUMAN F8VX96_HUMAN H0YIJ1_HUMAN CNTN1_HUMAN	17.73720384561393
ENSG00000018280	A0A087X181_HUMAN A0A087X2D6_HUMAN A0A0A0MTL3_HUMAN NRAM1_HUMAN Q9HBK0_HUMAN	31.46369163377032
ENSG00000018408	C9J038_HUMAN C9J337_HUMAN C9J588_HUMAN C9JQS8_HUMAN C9JR84_HUMAN H7C4Q0_HUMAN H7C4Z7_HUMAN WWTR1_HUMAN	27.597414074380666
ENSG00000018510	A0A1B0GWA2_HUMAN B8ZZ81_HUMAN ADAS_HUMAN	28.86050002816652
ENSG00000018610	CX056_HUMAN	20.084113767838087
ENSG00000018625	B1AKY9_HUMAN H0Y7C1_HUMAN AT1A2_HUMAN	20.003889579312865
ENSG00000018699	C9JVS4_HUMAN F8WCH1_HUMAN H7C178_HUMAN H7C329_HUMAN H7C3A3_HUMAN TTC27_HUMAN	18.375276871724594
ENSG00000018869	A0A075B771_HUMAN A0A075B772_HUMAN K7EKI7_HUMAN K7ESE7_HUMAN ZN582_HUMAN	28.267591793067815
ENSG00000019102	VSIG2_HUMAN	22.538987880953815
ENSG00000019144	A0A087WTZ7_HUMAN A0A087WXY7_HUMAN A0A087WZL0_HUMAN PHLB1_HUMAN	13.859487397674789
ENSG00000019169	C9JKT8_HUMAN MARCO_HUMAN	18.925786101968573
ENSG00000019186	CP24A_HUMAN	22.609513368048063
ENSG00000019485	A0A087WWZ6_HUMAN E9PJ09_HUMAN H3BSZ2_HUMAN PRD11_HUMAN	22.072983118036234
ENSG00000019505	H0YD47_HUMAN H0YE47_HUMAN SYT13_HUMAN	26.7903934580716
ENSG00000019549	A0A1X7SC17_HUMAN SNAI2_HUMAN	16.75526345026315
ENSG00000019582	E7EQJ3_HUMAN E7ER71_HUMAN E7ESL3_HUMAN H0YBZ2_HUMAN H0YBZ8_HUMAN HG2A_HUMAN	13.283654445326174
ENSG00000019991	C9JDP4_HUMAN C9JJ35_HUMAN C9JS80_HUMAN C9WSJ3_HUMAN HGF_HUMAN	22.07720564681976
ENSG00000019995	ZRAN1_HUMAN	23.89033443186736
ENSG00000020129	C9J5H8_HUMAN H7C2R2_HUMAN NCDN_HUMAN	23.209304707302906
ENSG00000020181	H7C1L1_HUMAN AGRA2_HUMAN	16.26059301988065
ENSG00000020256	A2A2N5_HUMAN A2A2N6_HUMAN H0Y669_HUMAN ZF64A_HUMAN ZF64B_HUMAN	29.182576888565677
ENSG00000020426	H0YJ92_HUMAN H0YJF2_HUMAN MAT1_HUMAN	27.20059462007238
ENSG00000020577	G3V2R1_HUMAN SMAG1_HUMAN	23.53326411447329
ENSG00000020633	RUNX3_HUMAN	
